time	V(ausgang)*I(I1)	V(n004)*I(V2)
6.669650258490600e-002	1.251026e+001	-8.048551e+000
6.671442790377402e-002	1.249233e+001	-8.028186e+000
6.672512823552834e-002	1.248163e+001	-8.016668e+000
6.673927055280993e-002	1.246749e+001	-8.001962e+000
6.674772648893357e-002	1.245903e+001	-7.993302e+000
6.675460219314100e-002	1.245216e+001	-7.986339e+000
6.675907348201737e-002	1.244769e+001	-7.981823e+000
6.676210506661628e-002	1.244465e+001	-7.978775e+000
6.676415282187032e-002	1.244261e+001	-7.976710e+000
6.676553382382733e-002	1.244122e+001	-7.975326e+000
6.676654730860021e-002	1.244021e+001	-7.974306e+000
6.676732965426979e-002	1.243943e+001	-7.973517e+000
6.676805217004045e-002	1.243871e+001	-7.972796e+000
6.676879296290683e-002	1.243797e+001	-7.972049e+000
6.676965585724559e-002	1.243710e+001	-7.971182e+000
6.677084426666635e-002	1.243591e+001	-7.969988e+000
6.677332132614500e-002	1.243344e+001	-7.967498e+000
6.677440190048622e-002	1.243236e+001	-7.966411e+000
6.677534009094488e-002	1.243142e+001	-7.965466e+000
6.677612089789053e-002	1.243064e+001	-7.964681e+000
6.677676507898012e-002	1.242999e+001	-7.964033e+000
6.677729129548704e-002	1.242947e+001	-7.963503e+000
6.677773929068798e-002	1.242902e+001	-7.963052e+000
6.677814327820342e-002	1.242861e+001	-7.962645e+000
6.677897318332915e-002	1.242778e+001	-7.961810e+000
6.677949511622960e-002	1.242726e+001	-7.961284e+000
6.678035158251827e-002	1.242641e+001	-7.960421e+000
6.678163820192751e-002	1.242512e+001	-7.959124e+000
6.678293265054791e-002	1.242383e+001	-7.957819e+000
6.678464023409292e-002	1.242212e+001	-7.956095e+000
6.679085655957551e-002	1.241590e+001	-7.949806e+000
6.679603996916961e-002	1.241072e+001	-7.944542e+000
6.680188612882232e-002	1.240487e+001	-7.938578e+000
6.680499243460480e-002	1.240176e+001	-7.935396e+000
6.680814786775247e-002	1.239861e+001	-7.932154e+000
6.681133832325714e-002	1.239542e+001	-7.928866e+000
6.681448854801830e-002	1.239227e+001	-7.925609e+000
6.681758489281620e-002	1.238917e+001	-7.922396e+000
6.682339636258072e-002	1.238336e+001	-7.916336e+000
6.682852335490841e-002	1.237823e+001	-7.910955e+000
6.683416251446306e-002	1.237259e+001	-7.904998e+000
6.683543195908814e-002	1.237133e+001	-7.903651e+000
6.683650171265076e-002	1.237026e+001	-7.902513e+000
6.683739159772117e-002	1.236937e+001	-7.901567e+000
6.683816957395772e-002	1.236859e+001	-7.900738e+000
6.683886442899767e-002	1.236789e+001	-7.899997e+000
6.684024678759093e-002	1.236651e+001	-7.898521e+000
6.684097905909336e-002	1.236578e+001	-7.897738e+000
6.684183533749866e-002	1.236492e+001	-7.896822e+000
6.684297481350177e-002	1.236378e+001	-7.895601e+000
6.684515170397465e-002	1.236161e+001	-7.893262e+000
6.684844066475615e-002	1.235832e+001	-7.889716e+000
6.685175077830174e-002	1.235501e+001	-7.886132e+000
6.685629785607772e-002	1.235046e+001	-7.881181e+000
6.686108922425016e-002	1.234567e+001	-7.875932e+000
6.686634144353010e-002	1.234042e+001	-7.870137e+000
6.687212378089602e-002	1.233463e+001	-7.863708e+000
6.687766460627920e-002	1.232909e+001	-7.857500e+000
6.688287763929723e-002	1.232388e+001	-7.851614e+000
6.688751264440884e-002	1.231924e+001	-7.846345e+000
6.689136801520168e-002	1.231539e+001	-7.841937e+000
6.689440088384280e-002	1.231236e+001	-7.838452e+000
6.689669295514389e-002	1.231006e+001	-7.835809e+000
6.689829596432362e-002	1.230846e+001	-7.833954e+000
6.689939362120745e-002	1.230736e+001	-7.832682e+000
6.690008588476470e-002	1.230667e+001	-7.831879e+000
6.690050534904435e-002	1.230625e+001	-7.831392e+000
6.690074287052150e-002	1.230601e+001	-7.831116e+000
6.690087719107651e-002	1.230588e+001	-7.830959e+000
6.690096532171286e-002	1.230579e+001	-7.830857e+000
6.690106737079771e-002	1.230569e+001	-7.830739e+000
6.690120116099996e-002	1.230556e+001	-7.830582e+000
6.690126695573706e-002	1.230549e+001	-7.830506e+000
6.690132177906305e-002	1.230544e+001	-7.830443e+000
6.690138487843633e-002	1.230537e+001	-7.830369e+000
6.690143732587761e-002	1.230532e+001	-7.830307e+000
6.690150094862635e-002	1.230526e+001	-7.830234e+000
6.690155873183490e-002	1.230520e+001	-7.830167e+000
6.690162665158905e-002	1.230513e+001	-7.830088e+000
6.690168983484990e-002	1.230507e+001	-7.830014e+000
6.690176339954113e-002	1.230499e+001	-7.829928e+000
6.690183180459430e-002	1.230492e+001	-7.829849e+000
6.690191241218968e-002	1.230484e+001	-7.829755e+000
6.690199265306496e-002	1.230476e+001	-7.829661e+000
6.690208127247754e-002	1.230468e+001	-7.829558e+000
6.690220444404449e-002	1.230455e+001	-7.829415e+000
6.690232676807451e-002	1.230443e+001	-7.829272e+000
6.690244710912729e-002	1.230431e+001	-7.829133e+000
6.690265548273022e-002	1.230410e+001	-7.828889e+000
6.690285907805071e-002	1.230390e+001	-7.828652e+000
6.690328497409737e-002	1.230347e+001	-7.828156e+000
6.690355553708427e-002	1.230320e+001	-7.827840e+000
6.690543271036600e-002	1.230132e+001	-7.825647e+000
6.690730988364775e-002	1.229945e+001	-7.823448e+000
6.690918705692948e-002	1.229757e+001	-7.821243e+000
6.691106423021122e-002	1.229569e+001	-7.819033e+000
6.691294140349295e-002	1.229382e+001	-7.816816e+000
6.691481857677470e-002	1.229194e+001	-7.814594e+000
6.691669575005643e-002	1.229006e+001	-7.812365e+000
6.692151522140077e-002	1.228524e+001	-7.806618e+000
6.692509146762882e-002	1.228167e+001	-7.802326e+000
6.692999626312446e-002	1.227676e+001	-7.796407e+000
6.693644424165390e-002	1.227031e+001	-7.788561e+000
6.694624150778294e-002	1.226052e+001	-7.776509e+000
6.695635516849730e-002	1.225040e+001	-7.763905e+000
6.696658952860535e-002	1.224017e+001	-7.750973e+000
6.697915364272244e-002	1.222760e+001	-7.734866e+000
6.698776441188825e-002	1.221899e+001	-7.723674e+000
6.699967799969042e-002	1.220708e+001	-7.707987e+000
6.700681850528256e-002	1.219994e+001	-7.698472e+000
6.701636607422001e-002	1.219039e+001	-7.685614e+000
6.702233894930565e-002	1.218442e+001	-7.677496e+000
6.702917295123856e-002	1.217758e+001	-7.668133e+000
6.703375978014170e-002	1.217300e+001	-7.661806e+000
6.703853237512725e-002	1.216822e+001	-7.655187e+000
6.703908558472838e-002	1.216767e+001	-7.654418e+000
6.703925711609549e-002	1.216750e+001	-7.654179e+000
6.703928992469777e-002	1.216747e+001	-7.654133e+000
6.703931216587433e-002	1.216745e+001	-7.654102e+000
6.703932328566276e-002	1.216743e+001	-7.654086e+000
6.703933622257441e-002	1.216742e+001	-7.654068e+000
6.703935524942328e-002	1.216740e+001	-7.654042e+000
6.703936113913303e-002	1.216740e+001	-7.654033e+000
6.703936702884279e-002	1.216739e+001	-7.654025e+000
6.703937291855254e-002	1.216738e+001	-7.654017e+000
6.703937880826229e-002	1.216738e+001	-7.654009e+000
6.703938469797204e-002	1.216737e+001	-7.654001e+000
6.703939058768180e-002	1.216737e+001	-7.653993e+000
6.703939647739154e-002	1.216736e+001	-7.653985e+000
6.703940698595956e-002	1.216735e+001	-7.653970e+000
6.703942058640766e-002	1.216734e+001	-7.653951e+000
6.703943749758901e-002	1.216732e+001	-7.653928e+000
6.703944408740989e-002	1.216731e+001	-7.653918e+000
6.703945067723076e-002	1.216731e+001	-7.653908e+000
6.703945726705164e-002	1.216730e+001	-7.653899e+000
6.703946385687253e-002	1.216729e+001	-7.653890e+000
6.703947044669341e-002	1.216729e+001	-7.653881e+000
6.703947703651428e-002	1.216728e+001	-7.653872e+000
6.703948362633516e-002	1.216727e+001	-7.653864e+000
6.703949207369642e-002	1.216726e+001	-7.653852e+000
6.703950269272674e-002	1.216725e+001	-7.653836e+000
6.703952825316717e-002	1.216723e+001	-7.653801e+000
6.703953619260841e-002	1.216722e+001	-7.653790e+000
6.703954413204967e-002	1.216721e+001	-7.653779e+000
6.703955207149091e-002	1.216720e+001	-7.653768e+000
6.703956001093216e-002	1.216720e+001	-7.653757e+000
6.703956795037340e-002	1.216719e+001	-7.653746e+000
6.703957588981466e-002	1.216718e+001	-7.653735e+000
6.703958382925590e-002	1.216717e+001	-7.653723e+000
6.703959548096872e-002	1.216716e+001	-7.653707e+000
6.703962040387701e-002	1.216714e+001	-7.653672e+000
6.703962828011718e-002	1.216713e+001	-7.653661e+000
6.703963615635734e-002	1.216712e+001	-7.653650e+000
6.703964403259752e-002	1.216711e+001	-7.653640e+000
6.703965190883768e-002	1.216711e+001	-7.653629e+000
6.703965978507785e-002	1.216710e+001	-7.653618e+000
6.703966766131801e-002	1.216709e+001	-7.653607e+000
6.703967553755819e-002	1.216708e+001	-7.653596e+000
6.703970413767169e-002	1.216705e+001	-7.653557e+000
6.703971309937391e-002	1.216704e+001	-7.653544e+000
6.703972206107613e-002	1.216704e+001	-7.653532e+000
6.703973102277835e-002	1.216703e+001	-7.653519e+000
6.703973998448057e-002	1.216702e+001	-7.653506e+000
6.703974894618280e-002	1.216701e+001	-7.653494e+000
6.703975790788501e-002	1.216700e+001	-7.653481e+000
6.703976686958724e-002	1.216699e+001	-7.653468e+000
6.703979727363363e-002	1.216696e+001	-7.653426e+000
6.703980756661132e-002	1.216695e+001	-7.653411e+000
6.703981785958901e-002	1.216694e+001	-7.653397e+000
6.703982815256671e-002	1.216693e+001	-7.653383e+000
6.703983844554440e-002	1.216692e+001	-7.653369e+000
6.703984873852209e-002	1.216691e+001	-7.653354e+000
6.703985903149978e-002	1.216690e+001	-7.653340e+000
6.703986932447748e-002	1.216689e+001	-7.653326e+000
6.703990181148367e-002	1.216685e+001	-7.653280e+000
6.703991826508995e-002	1.216684e+001	-7.653257e+000
6.703993471869625e-002	1.216682e+001	-7.653235e+000
6.703995117230253e-002	1.216681e+001	-7.653212e+000
6.703996762590882e-002	1.216679e+001	-7.653189e+000
6.703998407951510e-002	1.216677e+001	-7.653166e+000
6.704000053312140e-002	1.216676e+001	-7.653143e+000
6.704001698672768e-002	1.216674e+001	-7.653120e+000
6.704005310409678e-002	1.216670e+001	-7.653070e+000
6.704006438549490e-002	1.216669e+001	-7.653054e+000
6.704007566689300e-002	1.216668e+001	-7.653038e+000
6.704008694829113e-002	1.216667e+001	-7.653022e+000
6.704009822968925e-002	1.216666e+001	-7.653006e+000
6.704010951108737e-002	1.216665e+001	-7.652990e+000
6.704012079248548e-002	1.216664e+001	-7.652975e+000
6.704013207388360e-002	1.216663e+001	-7.652960e+000
6.704014749883405e-002	1.216661e+001	-7.652938e+000
6.704016292378452e-002	1.216659e+001	-7.652916e+000
6.704017834873498e-002	1.216658e+001	-7.652894e+000
6.704019377368543e-002	1.216656e+001	-7.652873e+000
6.704020919863589e-002	1.216655e+001	-7.652851e+000
6.704022462358636e-002	1.216653e+001	-7.652830e+000
6.704024004853681e-002	1.216652e+001	-7.652809e+000
6.704026288803158e-002	1.216649e+001	-7.652777e+000
6.704028572752636e-002	1.216647e+001	-7.652745e+000
6.704030856702113e-002	1.216645e+001	-7.652713e+000
6.704033140651590e-002	1.216643e+001	-7.652681e+000
6.704035424601067e-002	1.216640e+001	-7.652649e+000
6.704037708550545e-002	1.216638e+001	-7.652618e+000
6.704039992500022e-002	1.216636e+001	-7.652586e+000
6.704042710878391e-002	1.216633e+001	-7.652548e+000
6.704045429256762e-002	1.216630e+001	-7.652510e+000
6.704048147635132e-002	1.216628e+001	-7.652472e+000
6.704050866013502e-002	1.216625e+001	-7.652434e+000
6.704053584391871e-002	1.216622e+001	-7.652396e+000
6.704056302770242e-002	1.216619e+001	-7.652358e+000
6.704059021148612e-002	1.216617e+001	-7.652321e+000
6.704062084095126e-002	1.216614e+001	-7.652278e+000
6.704065147041639e-002	1.216611e+001	-7.652235e+000
6.704068209988154e-002	1.216607e+001	-7.652192e+000
6.704071272934667e-002	1.216604e+001	-7.652149e+000
6.704074335881181e-002	1.216601e+001	-7.652107e+000
6.704077398827694e-002	1.216598e+001	-7.652064e+000
6.704080461774209e-002	1.216595e+001	-7.652021e+000
6.704104382638583e-002	1.216571e+001	-7.651688e+000
6.704128303502956e-002	1.216547e+001	-7.651354e+000
6.704152224367330e-002	1.216523e+001	-7.651020e+000
6.704176145231702e-002	1.216500e+001	-7.650685e+000
6.704200066096076e-002	1.216476e+001	-7.650351e+000
6.704223986960449e-002	1.216452e+001	-7.650017e+000
6.704247907824823e-002	1.216428e+001	-7.649683e+000
6.704545958664200e-002	1.216130e+001	-7.645509e+000
6.704844009503577e-002	1.215832e+001	-7.641320e+000
6.705142060342954e-002	1.215534e+001	-7.637116e+000
6.705440111182333e-002	1.215236e+001	-7.632896e+000
6.705738162021710e-002	1.214938e+001	-7.628661e+000
6.706036212861087e-002	1.214639e+001	-7.624410e+000
6.706334263700464e-002	1.214341e+001	-7.620144e+000
6.707589777146261e-002	1.213086e+001	-7.602018e+000
6.708914133114108e-002	1.211762e+001	-7.582618e+000
6.710823219227113e-002	1.209853e+001	-7.554150e+000
6.712917304666655e-002	1.207758e+001	-7.522236e+000
6.715856998928860e-002	1.204819e+001	-7.476257e+000
6.718855816855429e-002	1.201820e+001	-7.427896e+000
6.723539267536138e-002	1.197136e+001	-7.349526e+000
6.728663173084293e-002	1.192013e+001	-7.259641e+000
6.738723687349801e-002	1.181952e+001	-7.071564e+000
6.750499853123726e-002	1.170176e+001	-6.831802e+000
6.774052184671575e-002	1.146624e+001	-6.293092e+000
6.814052184671571e-002	1.106623e+001	-5.249352e+000
6.854052184671566e-002	1.066623e+001	-4.095795e+000
6.894052184671562e-002	1.026624e+001	-2.892379e+000
6.934052184671558e-002	9.866235e+000	-1.711569e+000
6.974052184671553e-002	9.466235e+000	-6.242756e-001
7.014052184671549e-002	9.066236e+000	3.045494e-001
7.054052184671544e-002	8.666235e+000	1.019943e+000
7.094052184671540e-002	8.266235e+000	1.480328e+000
7.134052184671536e-002	7.866235e+000	1.664073e+000
7.144799440668959e-002	7.758763e+000	1.664307e+000
7.152207368898478e-002	7.684683e+000	1.651495e+000
7.155750582420717e-002	7.649251e+000	1.641772e+000
7.162837009465195e-002	7.578387e+000	1.615563e+000
7.165008137194739e-002	7.556676e+000	1.605764e+000
7.166228325485702e-002	7.544474e+000	1.599867e+000
7.167022046261973e-002	7.536537e+000	1.595884e+000
7.167978302142641e-002	7.526974e+000	1.590932e+000
7.168704587480612e-002	7.519711e+000	1.587057e+000
7.169467701327192e-002	7.512080e+000	1.582876e+000
7.170177177703974e-002	7.504986e+000	1.578882e+000
7.170909996088137e-002	7.497658e+000	1.574637e+000
7.171661472948288e-002	7.490144e+000	1.570141e+000
7.172381388305449e-002	7.482946e+000	1.565666e+000
7.173126042491151e-002	7.475502e+000	1.560810e+000
7.173853387369344e-002	7.468233e+000	1.555752e+000
7.174592862238516e-002	7.460845e+000	1.550133e+000
7.175328626327704e-002	7.453499e+000	1.543797e+000
7.176072516407683e-002	7.446080e+000	1.536176e+000
7.176821842268177e-002	7.438621e+000	1.526499e+000
7.177584780843993e-002	7.431050e+000	1.513297e+000
7.178367540565489e-002	7.423324e+000	1.494141e+000
7.179185137494215e-002	7.415324e+000	1.464686e+000
7.180059726550370e-002	7.406888e+000	1.417229e+000
7.181031816522054e-002	7.397730e+000	1.337179e+000
7.182173467030728e-002	7.387383e+000	1.195171e+000
7.183614429773177e-002	7.375194e+000	9.258017e-001
7.185833542741882e-002	7.358211e+000	3.485296e-001
7.187717393640791e-002	7.345656e+000	-2.779372e-001
7.189760957306879e-002	7.334416e+000	-1.085569e+000
7.192319654802859e-002	7.323761e+000	-2.213326e+000
7.195874204847086e-002	7.314662e+000	-3.898224e+000
7.200051720411727e-002	7.313113e+000	-5.954588e+000
7.207427904373676e-002	7.330720e+000	-9.627118e+000
7.215976360584675e-002	7.380883e+000	-1.378995e+001
7.228963300265345e-002	7.518920e+000	-1.959539e+001
7.254937179626675e-002	7.927240e+000	-2.979372e+001
7.283142003068255e-002	8.496177e+000	-3.879489e+001
7.311332396161085e-002	9.151805e+000	-4.507973e+001
7.343912858065238e-002	9.942141e+000	-4.923439e+001
7.379915279663496e-002	1.078252e+001	-5.055910e+001
7.419915279663492e-002	1.161480e+001	-4.867794e+001
7.459915279663487e-002	1.230561e+001	-4.405493e+001
7.489968511020217e-002	1.269506e+001	-3.912050e+001
7.526270438151828e-002	1.299125e+001	-3.199996e+001
7.566270438151823e-002	1.311503e+001	-2.346829e+001
7.606270438151819e-002	1.303854e+001	-1.499541e+001
7.634107605313223e-002	1.287626e+001	-9.647771e+000
7.642627898351684e-002	1.280531e+001	-8.299361e+000
7.648056853706353e-002	1.275387e+001	-7.655077e+000
7.653538693034256e-002	1.270012e+001	-7.217788e+000
7.660393886659422e-002	1.263204e+001	-6.878972e+000
7.661898972607417e-002	1.261702e+001	-6.834369e+000
7.663959162915057e-002	1.259643e+001	-6.796366e+000
7.665907827273211e-002	1.257694e+001	-6.767880e+000
7.668063032640948e-002	1.255539e+001	-6.742420e+000
7.669510116482914e-002	1.254092e+001	-6.727884e+000
7.671194711623652e-002	1.252408e+001	-6.712801e+000
7.672141337593275e-002	1.251461e+001	-6.704848e+000
7.672952950178347e-002	1.250649e+001	-6.698329e+000
7.673464944364894e-002	1.250137e+001	-6.694291e+000
7.673814092194142e-002	1.249788e+001	-6.691589e+000
7.674048498950781e-002	1.249554e+001	-6.689771e+000
7.674207381720533e-002	1.249395e+001	-6.688559e+000
7.674325867788012e-002	1.249276e+001	-6.687654e+000
7.674421988598523e-002	1.249180e+001	-6.686914e+000
7.674522153904662e-002	1.249080e+001	-6.686157e+000
7.674617760674396e-002	1.248984e+001	-6.685426e+000
7.674737890619487e-002	1.248864e+001	-6.684515e+000
7.674854911496898e-002	1.248747e+001	-6.683627e+000
7.674993265763708e-002	1.248609e+001	-6.682580e+000
7.675139393442787e-002	1.248463e+001	-6.681475e+000
7.675278936512953e-002	1.248323e+001	-6.680422e+000
7.675551259034630e-002	1.248051e+001	-6.678371e+000
7.675778991606763e-002	1.247823e+001	-6.676659e+000
7.675870996451695e-002	1.247731e+001	-6.675969e+000
7.675950440966761e-002	1.247652e+001	-6.675374e+000
7.676021784624221e-002	1.247580e+001	-6.674838e+000
7.676093991869937e-002	1.247508e+001	-6.674297e+000
7.676159295680685e-002	1.247443e+001	-6.673809e+000
7.676227941353175e-002	1.247374e+001	-6.673294e+000
7.676298363372303e-002	1.247304e+001	-6.672767e+000
7.676378232352576e-002	1.247224e+001	-6.672169e+000
7.676475480136769e-002	1.247127e+001	-6.671442e+000
7.676606240448103e-002	1.246996e+001	-6.670464e+000
7.676810008044777e-002	1.246792e+001	-6.668942e+000
7.677160580865461e-002	1.246442e+001	-6.666325e+000
7.677673420259568e-002	1.245929e+001	-6.662495e+000
7.678552922235959e-002	1.245049e+001	-6.655911e+000
7.679917434421635e-002	1.243685e+001	-6.645613e+000
7.681795927762636e-002	1.241806e+001	-6.631191e+000
7.683072171360939e-002	1.240530e+001	-6.621192e+000
7.684559093351273e-002	1.239043e+001	-6.609308e+000
7.685387256572784e-002	1.238215e+001	-6.602568e+000
7.686175815012286e-002	1.237426e+001	-6.596062e+000
7.686684879591610e-002	1.236917e+001	-6.591818e+000
7.687050948334939e-002	1.236551e+001	-6.588742e+000
7.687300225149241e-002	1.236302e+001	-6.586635e+000
7.687471861523021e-002	1.236130e+001	-6.585180e+000
7.687598537869966e-002	1.236003e+001	-6.584103e+000
7.687698295429113e-002	1.235904e+001	-6.583253e+000
7.687802515464826e-002	1.235800e+001	-6.582365e+000
7.687899600224002e-002	1.235702e+001	-6.581534e+000
7.688167567051263e-002	1.235435e+001	-6.579236e+000
7.688260299214444e-002	1.235342e+001	-6.578439e+000
7.688321664962616e-002	1.235280e+001	-6.577910e+000
7.688357830751846e-002	1.235244e+001	-6.577599e+000
7.688377139987379e-002	1.235225e+001	-6.577431e+000
7.688387075538483e-002	1.235215e+001	-6.577345e+000
7.688393852269260e-002	1.235208e+001	-6.577288e+000
7.688402175396913e-002	1.235200e+001	-6.577216e+000
7.688406575325446e-002	1.235195e+001	-6.577177e+000
7.688412096492547e-002	1.235190e+001	-6.577129e+000
7.688415831998419e-002	1.235186e+001	-6.577098e+000
7.688421158825898e-002	1.235181e+001	-6.577053e+000
7.688425697527135e-002	1.235176e+001	-6.577013e+000
7.688431320519673e-002	1.235171e+001	-6.576963e+000
7.688436782059227e-002	1.235165e+001	-6.576917e+000
7.688442418899577e-002	1.235160e+001	-6.576869e+000
7.688448407991133e-002	1.235154e+001	-6.576817e+000
7.688454212892337e-002	1.235148e+001	-6.576767e+000
7.688460743750158e-002	1.235141e+001	-6.576710e+000
7.688467256000553e-002	1.235135e+001	-6.576654e+000
7.688474592188788e-002	1.235127e+001	-6.576591e+000
7.688482559722609e-002	1.235120e+001	-6.576521e+000
7.688490986962115e-002	1.235111e+001	-6.576449e+000
7.688502529178665e-002	1.235100e+001	-6.576349e+000
7.688513626367965e-002	1.235088e+001	-6.576253e+000
7.688525021882198e-002	1.235077e+001	-6.576154e+000
7.688542342150895e-002	1.235060e+001	-6.576005e+000
7.688575671533759e-002	1.235026e+001	-6.575716e+000
7.688597707571410e-002	1.235004e+001	-6.575526e+000
7.688633951661161e-002	1.234968e+001	-6.575211e+000
7.688839477766908e-002	1.234763e+001	-6.573428e+000
7.689045003872655e-002	1.234557e+001	-6.571638e+000
7.689250529978402e-002	1.234352e+001	-6.569841e+000
7.689456056084150e-002	1.234146e+001	-6.568037e+000
7.689661582189897e-002	1.233941e+001	-6.566226e+000
7.689867108295644e-002	1.233735e+001	-6.564409e+000
7.690072634401390e-002	1.233529e+001	-6.562584e+000
7.691086350476661e-002	1.232516e+001	-6.553492e+000
7.692317129173154e-002	1.231285e+001	-6.542248e+000
7.693781661907273e-002	1.229820e+001	-6.528574e+000
7.695020952392317e-002	1.228581e+001	-6.516747e+000
7.696460424088580e-002	1.227142e+001	-6.502713e+000
7.697516223032219e-002	1.226086e+001	-6.492216e+000
7.698782055632203e-002	1.224820e+001	-6.479406e+000
7.699501001106424e-002	1.224101e+001	-6.472023e+000
7.700229578464679e-002	1.223372e+001	-6.464455e+000
7.700927887376929e-002	1.222674e+001	-6.457127e+000
7.701070146139333e-002	1.222532e+001	-6.455624e+000
7.701136371776229e-002	1.222466e+001	-6.454923e+000
7.701163621764517e-002	1.222438e+001	-6.454635e+000
7.701173286892893e-002	1.222429e+001	-6.454533e+000
7.701176909967455e-002	1.222425e+001	-6.454495e+000
7.701181966792980e-002	1.222420e+001	-6.454441e+000
7.701183430516234e-002	1.222419e+001	-6.454425e+000
7.701185328097948e-002	1.222417e+001	-6.454405e+000
7.701187455963510e-002	1.222415e+001	-6.454383e+000
7.701191122795192e-002	1.222411e+001	-6.454344e+000
7.701193453375432e-002	1.222409e+001	-6.454319e+000
7.701195906957348e-002	1.222406e+001	-6.454293e+000
7.701200228750516e-002	1.222402e+001	-6.454247e+000
7.701202317537759e-002	1.222400e+001	-6.454225e+000
7.701204668758166e-002	1.222397e+001	-6.454200e+000
7.701210385730428e-002	1.222392e+001	-6.454139e+000
7.701212982476857e-002	1.222389e+001	-6.454112e+000
7.701215720430998e-002	1.222386e+001	-6.454083e+000
7.701220150700339e-002	1.222382e+001	-6.454036e+000
7.701223077558006e-002	1.222379e+001	-6.454005e+000
7.701225835791692e-002	1.222376e+001	-6.453976e+000
7.701228247733738e-002	1.222374e+001	-6.453950e+000
7.701230837689710e-002	1.222371e+001	-6.453923e+000
7.701233905493476e-002	1.222368e+001	-6.453891e+000
7.701240721333447e-002	1.222361e+001	-6.453818e+000
7.701244285449460e-002	1.222358e+001	-6.453780e+000
7.701250619295419e-002	1.222351e+001	-6.453713e+000
7.701254468360885e-002	1.222348e+001	-6.453673e+000
7.701261744642463e-002	1.222340e+001	-6.453595e+000
7.701269841330716e-002	1.222332e+001	-6.453509e+000
7.701273829521071e-002	1.222328e+001	-6.453467e+000
7.701281401575844e-002	1.222321e+001	-6.453386e+000
7.701291067273830e-002	1.222311e+001	-6.453284e+000
7.701295679990239e-002	1.222306e+001	-6.453235e+000
7.701304750396820e-002	1.222297e+001	-6.453139e+000
7.701314627565725e-002	1.222287e+001	-6.453034e+000
7.701326556243393e-002	1.222275e+001	-6.452907e+000
7.701339489552317e-002	1.222263e+001	-6.452770e+000
7.701352973680498e-002	1.222249e+001	-6.452627e+000
7.701421806194032e-002	1.222180e+001	-6.451895e+000
7.701490638707567e-002	1.222111e+001	-6.451163e+000
7.701559471221102e-002	1.222043e+001	-6.450430e+000
7.701628303734638e-002	1.221974e+001	-6.449697e+000
7.701697136248173e-002	1.221905e+001	-6.448962e+000
7.701765968761708e-002	1.221836e+001	-6.448227e+000
7.701834801275242e-002	1.221767e+001	-6.447491e+000
7.702243330543167e-002	1.221359e+001	-6.443110e+000
7.702651859811091e-002	1.220950e+001	-6.438703e+000
7.703060389079015e-002	1.220542e+001	-6.434270e+000
7.703468918346938e-002	1.220133e+001	-6.429810e+000
7.703877447614863e-002	1.219725e+001	-6.425324e+000
7.704285976882787e-002	1.219316e+001	-6.420813e+000
7.704694506150711e-002	1.218908e+001	-6.416275e+000
7.705413507794434e-002	1.218189e+001	-6.408216e+000
7.706851511081891e-002	1.216751e+001	-6.391876e+000
7.708183701958049e-002	1.215418e+001	-6.376462e+000
7.710021518729937e-002	1.213581e+001	-6.354751e+000
7.712006398278493e-002	1.211596e+001	-6.330731e+000
7.714536354072688e-002	1.209066e+001	-6.299252e+000
7.717480262422960e-002	1.206122e+001	-6.261416e+000
7.721325376460175e-002	1.202277e+001	-6.210049e+000
7.726231177233667e-002	1.197371e+001	-6.141316e+000
7.733439949441745e-002	1.190162e+001	-6.033874e+000
7.744401455945393e-002	1.179201e+001	-5.855522e+000
7.766324468952690e-002	1.157278e+001	-5.449202e+000
7.806324468952686e-002	1.117278e+001	-4.586194e+000
7.846324468952681e-002	1.077278e+001	-3.615366e+000
7.886324468952677e-002	1.037278e+001	-2.591723e+000
7.926324468952672e-002	9.972775e+000	-1.584721e+000
7.966324468952668e-002	9.572776e+000	-6.630086e-001
8.006324468952664e-002	9.172776e+000	1.099694e-001
8.046324468952659e-002	8.772776e+000	6.800479e-001
8.086324468952655e-002	8.372776e+000	1.005832e+000
8.126324468952650e-002	7.972776e+000	1.064476e+000
8.143349674806377e-002	7.802524e+000	1.005324e+000
8.150823206777502e-002	7.727788e+000	9.626867e-001
8.156865028846549e-002	7.667370e+000	9.209680e-001
8.159557261111372e-002	7.640448e+000	9.003294e-001
8.162366808277122e-002	7.612352e+000	8.774396e-001
8.163943774093874e-002	7.596583e+000	8.640010e-001
8.165079059986324e-002	7.585230e+000	8.540581e-001
8.166176416060633e-002	7.574256e+000	8.442369e-001
8.167026144851264e-002	7.565759e+000	8.364898e-001
8.167929274722641e-002	7.556728e+000	8.281191e-001
8.168699815760305e-002	7.549023e+000	8.208652e-001
8.169525061327965e-002	7.540770e+000	8.129797e-001
8.170321629065391e-002	7.532804e+000	8.052510e-001
8.171068533283998e-002	7.525336e+000	7.978933e-001
8.171832790996392e-002	7.517694e+000	7.902440e-001
8.172565627793382e-002	7.510366e+000	7.827783e-001
8.173309507959869e-002	7.502928e+000	7.750411e-001
8.174041809075006e-002	7.495607e+000	7.672210e-001
8.174779362377538e-002	7.488235e+000	7.590598e-001
8.175514456428701e-002	7.480890e+000	7.505039e-001
8.176253752866536e-002	7.473507e+000	7.412387e-001
8.176995735969395e-002	7.466105e+000	7.308754e-001
8.177745112731039e-002	7.458641e+000	7.186514e-001
8.178504774651663e-002	7.451095e+000	7.033295e-001
8.179282905753837e-002	7.443401e+000	6.827174e-001
